WARD,PRECINCT,REGISTERED VOTERS,BALLOTS CAST,JERRY JOYCE,PAUL VALLAS,WILLIE L. WILSON,TONI PRECKWINKLE,WILLIAM M. DALEY,GARRY MCCARTHY,GERY CHICO,SUSANA A. MENDOZA,AMARA ENYIA,LA SHAWN K. FORD,NEAL SALES-GRIFFIN,LORI LIGHTFOOT,ROBERT 'BOB' FIORETTI,JOHN KENNETH KOZLAR,ROBERT MURPHY,SAMANTHA 'SAM' NUGENT,CASEY SMAGALA,JOE DUPLECHIN,MARIA HADDEN,CLEOPATRA WATSON,TONI L. FOULKES,ANDREW D ROWLAS,PAUL COLLINS,CARLOS  RAMIREZ-ROSA,UGO OKERE,THERESA SIAW,JEFFREY L. LEWIS,RAYMOND A. LOPEZ,LINDA HUDSON,SCOTT WAGUESPACK,DANIEL LA SPATA,MARTHA YERANIA RANGEL,MATT MARTIN,HILARIO DOMINGUEZ,RICHARD A. WOOTEN,NEFTALIE GONZALEZ,ALEXANDER ACEVEDO,DEBORAH A. FOSTER-BONNER,PATRICK DALEY THOMPSON,MARTY QUINN,MILAGROS SANTIAGO,JASMINE JACKSON,SOPHIA KING,"PAULINO VILLARREAL, JR.",DWAYNE TRUSS,MAYA HODARI,JOSE RICO,CYNTHIA D. BEDNARZ,JESSICA W. GUTIERREZ,TROY ANTONIO HERNANDEZ,ANGELA 'ANGIE' MALONEY,ESSIE HALL,JACOB RINGER,PETE DEMAY,PATRICK J. O'CONNOR,ROBERTO MALDONADO,DEREK LINDBLOM,ARIEL E. REBOYRAS,GUS KATSAFAROS,DAVID MIHALYFY,JOE MOORE,MIGUEL BAUTISTA,BRENDAN REILLY,DAVID EARL WILLIAMS III,MICHAEL D. RODRIGUEZ,CHUKS ONYEZIA,BEVERLY MILES,"JOSEPH C. ZIEGLER, JR.",ELIZABETH SHYDLOWSKI,SUSAN SADLOWSKI GARZA,JENNIFER O. MADDOX,DIANNE DALEIDEN,MICHAEL A. NEGRON,JEDIDIAH L. BROWN,ROBERT A. BANK,MARVIN MCNEIL,LISETTE 'LIZ' LOPEZ,JOHN S. ARENA,DEONDRE RUTUES,LATASHA M. SANDERS,DAVID HERRERA,"OTIS DAVIS, JR.",PATRICIA 'PAT' DOWELL,WILLIAM CALLOWAY,KIMBALL LADIEN,"ANTHONY DRIVER, JR.","WALTER BURNETT, JR.",BYRON SIGCHO-LOPEZ,"HOWARD B. BROOKINS, JR.",NICHOLAS SPOSATO,KEVIN M. BAILEY,JASON C. ERVIN,ANTHONY V. NAPOLITANO,DERNARD D. NEWELL,ANTHONY A. BEALE,AIDA FLORES,PRESTON BROWN JR,MARILYN MORALES,DEBRA L. SILVERSTEIN,COLIN BIRD-MARTINEZ,QUANDRA V. SPEIGHTS,ROBERT 'BOBBY' LONCAR,DERRICK G. CURTIS,ZEHRA QUADRI,GREGORY I. MITCHELL,LESLIE FOX,EBONY D. LUCAS,EILEEN DORDEK,TIM HENEGHAN,HARRY OSTERMAN,JEANETTE B TAYLOR,JAIME GUZMAN,ANDRÉ VASQUEZ,TORIANO A. SANZONE,REBECCA JANOWITZ,ANGELA CLAY,AUSTIN BAIDAS,R. RODRIGUEZ SANCHEZ,JEFF JENKINS,DAVID J. KRUPA,JUSTIN KREINDLER,MICHELLE A. HARRIS,BRIAN HOPKINS,"MICHAEL  SCOTT, JR.",JAMES CAPPLEMAN,ALEXANDRIA WILLIS,DEBORAH L. MELL,PATRICIA A. FOSTER,MARIANNE LALONDE,MICHELE SMITH,CHARLES KYLE,AMANDA YU DIETERICH,EDDIE JOHNSON III,JEWEL EASTERLING-SMITH,TRACI JOHNSON,EDWARD M. BURKE,CREATIVE SCOTT,ZERLINA A. SMITH,TARA STAMPS,CARRIE M. AUSTIN,STEPHANIE D. COLEMAN,RICHARD JUAREZ,BERTO AGUAYO,DAVID A. DEWAR,JON-ROBERT MCDOWELL,MAGGIE O'KEEFE,FAHEEM SHABAZZ,MATTHEW J. O'SHEA,RAYNETTA GREENLEAF,SILVANA TABARES,GEORGE CARDENAS,ANDRE SMITH,TOM TUNNEY,KENNY C. DOSS II,PROCO 'JOE' MORENO,STEVEN MCCLELLAN,RAFAEL 'RAFA' YANEZ,DAVID H. MOORE,RODERICK T. SAWYER,FELIX CARDONA JR.,THOMAS M. SCHWARTZERS,ERIKA WOZNIAK FRANCIS,LESLIE A. HAIRSTON,JOSEPH G. WILLIAMS,GABRIEL PIEMONTE,CHRIS TALIAFERRO,TANYA G. PATINO,KATIE SIERACKI,HEATHER WAY KITZES,GILBERT VILLEGAS,EMMA M. MITTS,EDGAR 'EDEK' ESPARZA,JAMES 'JIM' GARDINER,NICOLE J. JOHNSON
25,12,768,328,24,7,1,44,34,6,33,59,65,1,0,50,1,3,,,,,,,,,,,,,,,,,,,,81,,,71,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13,970,350,15,6,2,53,32,4,51,74,62,2,1,38,1,4,,,,,,,,,,,,,,,,,,,,80,,,78,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,848,222,13,11,9,27,55,6,9,15,20,2,2,25,1,3,,,,,,,,,,,,,,,,,,,,59,,,28,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,15,840,289,18,9,11,39,42,9,32,57,40,0,0,23,1,3,,,,,,,,,,,,,,,,,,,,71,,,88,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,16,1159,338,7,29,6,24,91,20,15,22,13,2,2,92,5,7,,,,,,,,,,,,,,,,,,,,54,,,53,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,17,867,380,14,10,18,61,42,5,41,68,48,0,3,60,2,3,,,,,,,,,,,,,,,,,,,,63,,,84,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,18,913,356,19,19,11,19,52,5,21,20,10,2,3,19,3,3,,,,,,,,,,,,,,,,,,,,64,,,40,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,19,984,352,24,7,11,61,28,5,44,51,54,2,2,52,2,2,,,,,,,,,,,,,,,,,,,,72,,,60,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,757,195,2,3,79,29,17,3,10,9,10,5,2,16,2,0,,,,,,,,,,,,,,,,,,,,31,,,61,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,21,1343,410,13,19,13,61,66,14,14,30,58,4,5,104,6,1,,,,,,,,,,,,,,,,,,,,102,,,53,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,22,872,288,18,3,5,38,34,5,26,59,49,5,1,42,0,0,,,,,,,,,,,,,,,,,,,,65,,,72,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,23,886,384,27,14,9,58,39,10,61,56,52,0,0,51,2,0,,,,,,,,,,,,,,,,,,,,123,,,78,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,24,930,377,19,8,6,53,38,0,51,74,48,1,0,73,2,0,,,,,,,,,,,,,,,,,,,,53,,,46,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,840,314,19,23,10,24,53,12,39,23,38,1,2,60,3,4,,,,,,,,,,,,,,,,,,,,51,,,92,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,836,307,25,9,6,38,32,5,43,67,38,2,0,39,3,0,,,,,,,,,,,,,,,,,,,,46,,,121,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,27,1119,249,8,14,7,29,43,6,15,29,20,0,1,72,2,3,,,,,,,,,,,,,,,,,,,,42,,,45,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,28,827,328,24,10,3,38,27,7,52,55,56,2,0,52,1,0,,,,,,,,,,,,,,,,,,,,86,,,55,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,29,718,276,13,7,70,52,22,3,11,27,18,4,0,39,7,1,,,,,,,,,,,,,,,,,,,,32,,,68,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,898,312,24,18,7,55,21,9,39,55,37,0,0,44,1,0,,,,,,,,,,,,,,,,,,,,62,,,72,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,31,1435,361,13,31,7,35,89,10,17,29,13,3,3,102,6,1,,,,,,,,,,,,,,,,,,,,58,,,57,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,831,281,27,19,5,26,40,18,29,66,22,1,0,15,5,3,,,,,,,,,,,,,,,,,,,,78,,,81,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,686,225,2,5,5,37,27,3,22,24,36,1,3,59,1,0,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,646,230,6,7,19,57,25,8,12,23,36,1,0,31,2,0,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,721,233,3,15,2,42,24,10,18,15,42,1,0,59,2,0,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4,609,148,3,4,25,30,15,1,11,27,17,5,0,4,0,0,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,5,627,192,5,4,18,37,18,3,15,18,32,1,1,38,0,0,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6,740,199,9,0,9,31,18,5,39,43,17,1,1,25,0,0,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,7,587,214,3,3,6,49,21,4,5,20,50,0,0,50,1,1,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,8,459,110,3,2,8,20,19,2,9,23,14,0,0,7,0,2,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,661,184,10,8,10,29,28,2,24,34,14,0,0,21,1,3,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,10,614,175,7,4,8,39,15,5,16,13,34,3,0,26,2,0,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,11,661,215,4,11,17,32,38,6,21,39,20,1,0,23,3,0,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12,711,237,3,11,19,42,35,8,13,25,33,1,2,44,1,0,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13,498,118,5,3,13,10,18,2,16,29,7,1,0,8,1,1,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14,579,167,4,5,11,43,14,2,13,32,21,2,1,19,0,0,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,15,531,114,4,1,12,12,18,4,13,29,10,0,0,11,0,0,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,16,517,97,2,2,3,12,18,3,13,22,11,1,1,9,0,0,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,17,487,203,9,13,3,38,31,13,12,10,11,1,7,52,2,0,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,18,596,166,8,5,8,27,24,11,23,23,19,5,1,12,0,0,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,19,546,130,3,7,27,16,16,1,11,26,9,1,0,8,1,0,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,582,215,5,11,7,43,35,4,10,30,26,1,0,42,0,1,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,880,246,8,6,20,45,24,9,10,24,32,2,0,60,4,0,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,22,554,93,6,4,5,14,11,1,11,21,6,0,0,12,0,0,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,23,496,140,4,9,6,16,19,1,23,26,15,1,0,18,0,0,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,24,667,191,12,3,11,28,31,3,15,29,18,0,0,31,0,2,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,25,590,212,7,11,7,44,17,5,24,38,20,3,0,32,1,0,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,532,141,8,6,6,30,13,2,8,15,26,0,2,23,1,0,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,789,302,16,10,29,63,29,5,17,32,41,2,1,53,1,2,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,28,762,342,12,25,2,50,62,14,27,23,31,0,1,92,2,0,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,29,434,129,3,3,11,32,11,3,10,14,17,1,0,22,0,0,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,30,493,178,4,5,12,38,10,1,18,28,15,1,0,42,3,0,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,31,391,98,3,5,9,19,17,2,12,15,10,1,0,4,0,0,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,32,686,264,18,15,5,31,45,7,21,26,22,2,0,64,3,4,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,33,707,252,7,5,20,43,19,10,11,29,40,0,2,60,3,0,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,34,714,292,8,5,5,69,23,5,25,43,49,1,0,57,0,0,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,35,644,231,4,10,11,46,26,8,9,39,27,4,2,39,3,0,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,36,636,231,9,11,4,33,30,2,18,20,36,3,3,60,0,1,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,37,698,215,8,4,4,54,19,1,13,34,35,0,1,39,0,1,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
