WARD,PRECINCT,REGISTERED VOTERS,BALLOTS CAST,BYRON SIGCHO,ANNE SCHAIBLE,SCOTT WAGUESPACK,EDWARD M. BURKE,KEVIN BAILEY,SAMANTHA M. WEBB,HEATHER SATTLER,LaCOULTON J. WALLS,SUSAN SADLOWSKI GARZA,DAVID H. MOORE,MICHAEL C. DUDA,PATRICIA HORTON,DEBORAH L. GRAHAM,MARTIN ARTEAGA,DERRICK G. CURTIS,PAT DOWELL,DEBORAH L. MELL,VETRESS BOYCE,HENRY MOSES,ROBERTO MALDONADO,JOSEPH LAIACONA,"MICHAEL SCOTT, JR.","WILLIE RAY, JR.",CARMEN HERNANDEZ,JUAN B. HUIZAR,JESUS 'CHUY' GARCIA,ANNISA WANAT,STACEY PFINGSTEN,CORNELL WILSON,DEBRA L. SILVERSTEIN,JAMES CAPPLEMAN,ALONSO ZARAGOZA,ROBERT MARTINEZ,"WALTER BURNETT, JR.",BRENDAN REILLY,JOSE A. GARCIA,JOANN THOMPSON,GEORGE CARDENAS,PROCO 'JOE' MORENO,JOCELYN HARE,"JOSEPH J. MOSELEY, II",ED HERSHEY,TARA STAMPS,HAROLD 'NOONIE' WARD,FAHEEM SHABAZZ,"ERNEST RADCLIFFE, JR.",JOE MOORE,WILLIE B. COCHRAN,HARRY OSTERMAN,RAHM EMANUEL,RODERICK T. SAWYER,LARRY G. NELSON,JOHN S. ARENA,JORGE MUJICA,BOB GALHOTRA,CONSANDRA HARRIS,BRIAN T. GARNER,PATRICK DALEY THOMPSON,EMMA M. MITTS,ZERLINA A. SMITH,JERRY PASZEK,MARTY QUINN,ROBERT MURPHY,SHIRLEY J. WHITE,ARIEL E. REBOYRAS,ROGER L. WASHINGTON,DANIEL 'DANNY' SOLIS,JASON C. ERVIN,DENICE L. DAVIS,MAUREEN F. SULLIVAN,MICHELLE R. BAERT,ROBERT W. FIORETTI,RAYMOND A. LOPEZ,ANNE MARIE MILES,GLENDA FRANKLIN,MICHELLE A. HARRIS,"HOWARD B. BROOKINS, JR.",DORIS LEWIS BROOKS,ANDREW HAMILTON,CYNTHIA LOMAX,REGINA D. LEWIS,CHARLES R. THOMAS SR.,"JOSEPH C. ZIEGLER, JR.",NORMAN H BOLDEN,GABE BEUKINGA,MARK THOMAS,BRIAN HOPKINS,MARETTA BROWN-MILLER,OLGA BAUTISTA,TONI L. FOULKES,KEIANA BARRETT,ANNA GORAL,DIANNE DALEIDEN,LADARIUS R. CURTIS,FRANK J. CORONA,MARGIE REID,MICHAEL R. ZALEWSKI,STEPHANIE COLEMAN,PATRICK J. O'CONNOR,ROBIN BOYD CLARK,LONA LANE,SEAN C. STARR,JAMES E. DUKES,JEDIDIAH L. BROWN,THEODORE WILLIAMS,CHRISTOPHER M VITTORIO,RAFAEL YANEZ,ALYX S. PATTISON,REY COLON,MICHAEL E. LAFARGUE,AMY CRAWFORD,ADAM CORONA,WILLIAM D. BURNS,ZEHRA QUADRI,DARREN TILLIS,MICHAEL S. DIAZ,KEN LEWIS,WALLACE E. JOHNSON,RONDA LOCKE,JEFFREY BAKER,LASHONDA CURRY,DON GORDON,STEPHEN NIKETOPOULOS,SCOTT DAVIS,NICHOLAS SPOSATO,SHAJAN M. KURIAKOSE,RAUL O. REYES,IRMA CORNIER,ANDRE SMITH,NATASHIA L. HOLMES,LAWRENCE ANDOLINO,BELINDA CADIZ,FRANK M. BASS,RICARDO MUNOZ,TOM TUNNEY,"RICHARD L. MARTINEZ, JR.",TIFFANY N. BROOKS,MARY O'CONNOR,CARLOS RAMIREZ-ROSA,CARRIE M. AUSTIN,WILLIE WILSON,TRACEY Y BEY,BERNIE RILEY,ELISE DOODY-JONES,MILAGROS SANTIAGO,BRANDON LOGGINS,JERRY QUANDT,JUANITA IRIZARRY,GREGORY I. MITCHELL,RICHARD A. WOOTEN,LESLIE A. HAIRSTON,GILBERT VILLEGAS,TIM MEEGAN,LEROY DUNCAN,REGNER 'RAY' SUAREZ,JOHN A. POPE,MARGARET LAURINO,JENNIFER 'JEN' KRAMER,SHERITA ANN HARRIS,TARA F. BALDRIDGE,RORY A. FIEDLER,MARVIN MCNEIL,JOE LOMANTO,CHRIS TALIAFERRO,PATRICIA A. FOSTER,FLORA 'FLO' DIGBY,"WILLIAM WALLS, III",STEPHEN ROBINSON,TOM CARAVETTE,AMEYA PAWAR,ROBERTO 'BETO' MONTANO,JOHN GARRIDO,ANNE SHAW,NEFTALIE GONZALEZ,CHUKS ONYEZIA,MICHAEL A. DAVIS,ADOLFO MONDRAGON,ANTHONY A. BEALE,EDDIE L. DANIELS,MICHELE SMITH,CAROLINE VICKREY,"RAUL MONTES, JR.",BITA BUENROSTRO,ANTHONY V. NAPOLITANO,OMAR AQUINO,MATTHEW J. O'SHEA,ODDIS 'O.J' JOHNSON,JOHN K. KOZLAR,"OTIS DAVIS, JR."
28,28,644,209,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,158,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
28,29,623,83,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,65,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
28,30,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,25,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
28,31,990,276,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,214,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,
28,32,772,178,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,150,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
28,33,895,207,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,178,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,
28,34,1278,265,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,211,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
28,35,922,203,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,163,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
28,36,492,127,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,107,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,
28,37,1059,225,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,196,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
28,38,459,115,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,92,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
28,39,583,122,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,103,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
28,40,951,211,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,179,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
28,41,637,141,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,126,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
28,42,828,184,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,145,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
28,43,975,210,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,172,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,
28,44,636,136,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,95,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
28,45,706,121,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,96,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
28,46,1062,285,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,199,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
29,1,746,343,,,,,,,,1,,,,,55,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,34,,,,,8,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,42,,,4,11,,,,,,,,,,,,,,,,,,,0,,
29,2,1169,380,,,,,,,,43,,,,,175,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,5,,,,,29,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,95,,,29,4,,,,,,,,,,,,,,,,,,,4,,
29,3,973,274,,,,,,,,10,,,,,132,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,2,,,,,25,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,88,,,14,6,,,,,,,,,,,,,,,,,,,1,,
29,4,921,275,,,,,,,,3,,,,,128,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,3,,,,,10,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,59,,,19,15,,,,,,,,,,,,,,,,,,,42,,
29,5,770,221,,,,,,,,34,,,,,85,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,4,,,,,11,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,52,,,16,9,,,,,,,,,,,,,,,,,,,16,,
29,6,838,184,,,,,,,,8,,,,,105,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,7,,,,,18,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,27,,,5,4,,,,,,,,,,,,,,,,,,,6,,
29,7,635,250,,,,,,,,5,,,,,59,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,26,,,,,11,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,62,,,8,12,,,,,,,,,,,,,,,,,,,3,,
29,8,814,139,,,,,,,,6,,,,,81,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,1,,,,,7,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,26,,,8,3,,,,,,,,,,,,,,,,,,,4,,
29,9,718,353,,,,,,,,4,,,,,43,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,62,,,,,2,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,31,,,12,8,,,,,,,,,,,,,,,,,,,7,,
29,10,753,387,,,,,,,,2,,,,,47,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,31,,,,,6,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,60,,,9,25,,,,,,,,,,,,,,,,,,,3,,
29,11,503,139,,,,,,,,24,,,,,55,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,6,,,,,6,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,32,,,5,2,,,,,,,,,,,,,,,,,,,4,,
29,12,833,287,,,,,,,,7,,,,,93,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,16,,,,,18,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,95,,,17,12,,,,,,,,,,,,,,,,,,,16,,
29,13,873,247,,,,,,,,2,,,,,135,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,3,,,,,9,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,45,,,6,16,,,,,,,,,,,,,,,,,,,19,,
29,14,754,273,,,,,,,,19,,,,,114,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,4,,,,,27,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,86,,,22,11,,,,,,,,,,,,,,,,,,,3,,
29,15,818,296,,,,,,,,13,,,,,139,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,5,,,,,9,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,100,,,34,6,,,,,,,,,,,,,,,,,,,9,,
29,16,848,282,,,,,,,,7,,,,,197,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,2,,,,,25,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,40,,,10,3,,,,,,,,,,,,,,,,,,,5,,
29,17,701,207,,,,,,,,10,,,,,131,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,2,,,,,7,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,30,,,10,7,,,,,,,,,,,,,,,,,,,9,,
29,18,801,231,,,,,,,,15,,,,,137,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,3,,,,,14,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,43,,,11,4,,,,,,,,,,,,,,,,,,,4,,
29,19,804,253,,,,,,,,25,,,,,108,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,2,,,,,16,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,86,,,13,1,,,,,,,,,,,,,,,,,,,7,,
29,20,1019,332,,,,,,,,59,,,,,168,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,6,,,,,9,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,41,,,18,6,,,,,,,,,,,,,,,,,,,7,,
29,21,1083,250,,,,,,,,30,,,,,141,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,3,,,,,21,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,27,,,10,4,,,,,,,,,,,,,,,,,,,7,,
29,22,733,188,,,,,,,,8,,,,,91,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,9,,,,,10,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,36,,,9,6,,,,,,,,,,,,,,,,,,,7,,
29,23,714,261,,,,,,,,1,,,,,31,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,97,,,,,6,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,24,,,4,3,,,,,,,,,,,,,,,,,,,1,,
29,24,703,207,,,,,,,,6,,,,,99,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,3,,,,,7,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,50,,,17,11,,,,,,,,,,,,,,,,,,,14,,
29,25,833,288,,,,,,,,5,,,,,133,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,6,,,,,8,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,68,,,9,27,,,,,,,,,,,,,,,,,,,29,,
29,26,720,272,,,,,,,,8,,,,,139,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,12,,,,,10,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,78,,,19,6,,,,,,,,,,,,,,,,,,,1,,
29,27,685,241,,,,,,,,14,,,,,104,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,3,,,,,10,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,44,,,19,18,,,,,,,,,,,,,,,,,,,37,,
29,28,1012,318,,,,,,,,2,,,,,127,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,4,,,,,38,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,125,,,10,2,,,,,,,,,,,,,,,,,,,6,,
29,29,786,224,,,,,,,,4,,,,,13,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,45,,,,,3,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,67,,,0,2,,,,,,,,,,,,,,,,,,,1,,
29,30,732,343,,,,,,,,13,,,,,121,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,61,,,,,9,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,19,,,5,7,,,,,,,,,,,,,,,,,,,3,,
29,31,771,225,,,,,,,,5,,,,,16,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,45,,,,,1,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,42,,,3,4,,,,,,,,,,,,,,,,,,,0,,
29,32,742,212,,,,,,,,3,,,,,12,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,27,,,,,3,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,64,,,4,3,,,,,,,,,,,,,,,,,,,3,,
29,33,499,235,,,,,,,,14,,,,,140,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,5,,,,,9,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,46,,,9,2,,,,,,,,,,,,,,,,,,,6,,
29,34,444,164,,,,,,,,5,,,,,95,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,21,,,,,7,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,17,,,6,2,,,,,,,,,,,,,,,,,,,1,,
29,35,668,176,,,,,,,,8,,,,,97,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,4,,,,,14,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,24,,,9,7,,,,,,,,,,,,,,,,,,,10,,
29,36,662,236,,,,,,,,9,,,,,113,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,2,,,,,7,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,81,,,14,2,,,,,,,,,,,,,,,,,,,8,,
