PRECINCT,SHAPE_Area,SHAPE_Leng,WARD,DATA_ADMIN,WARD_PRECI,PERIMETER,OBJECTID,TIMOTHY M. CULLERTON,TOM CARAVETTE,BERNARD L. STONE,SHARON DENISE DIXON,DANIEL 'DANNY' SOLIS,LATASHA R. THOMAS,CHE 'RHYMEFEST' SMITH,MAURITA E. GAVIN,MICHELE SMITH,RAYMOND A. LOPEZ,JAMES CAPPLEMAN,HAL E. BASKIN,TIM EGAN,TONI L. FOULKES,MARY O'CONNOR,MARY ANNE 'MOLLY' PHELAN,CUAHUTEMOC MORFIN,JOHN ARENA,WILLIE B. COCHRAN,NICHOLAS SPOSATO,JOHN GARRIDO,DEBRA L. SILVERSTEIN,MICHAEL D. CHANDLER,BALLOTS CAST,REGISTERED VOTERS,DAVID H. MOORE,FREDDRENNA M. LYLE,RODERICK T. SAWYER,JOHN A. RICE,JOANN THOMPSON
21,3596996.98973,7646.10374199,22,3559550.36555,22021,7609.75557463,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2489337.64148,7668.17775309,24,2457022.59469,24054,7593.64604203,2829,,,,52,,,,,,,,,,,,,,,,,,,52,104,518,,,,,
16,2227038.32333,6023.86292735,37,2227017.4556,37016,6023.76257159,2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4918332.61552,10872.2271183,38,4918347.55775,38005,10872.2707391,2831,115,111,,,,,,,,,,,,,,,,,,,,,,226,825,,,,,
31,3499785.54055,10026.3215742,45,3499770.11729,45031,10026.2135422,2832,,,,,,,,,,,,,,,,,,149,,,84,,,233,721,,,,,
4,1736872.10982,5260.79515164,38,1736872.6144,38004,5260.73668936,2833,57,19,,,,,,,,,,,,,,,,,,,,,,76,295,,,,,
30,2267407.61635,7423.09140196,30,2267372.95087,30030,7423.08936816,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3504493.01854,8034.39725585,30,3504492.99505,30039,8034.39731198,2835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1329088.51586,5326.56501205,31,1329123.18098,31032,5326.5632675,2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,878480.59741,6576.15716947,35,878479.336184,35022,6576.15090792,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2082677.74778,7971.0361062,35,1861966.17297,35033,7305.47232693,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1545034.88853,6645.81024345,30,1545666.90979,30003,5315.01617812,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1816032.9643,7188.1572984,39,1816033.19848,39027,7188.16210081,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3563777.23868,7997.39931962,13,3341374.72461,13025,7996.14407497,2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1994404.849,6006.65353599,15,1994376.08588,15010,6006.53751163,2842,,,,,,,,,,37,,,,30,,,,,,,,,,67,521,,,,,
3,735551.4051,5008.77226002,5,735551.05458,05003,5008.77185596,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,424923.70125,3591.61755264,5,424923.695455,05011,3591.61764626,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3674723.30439,10977.6284567,5,3674529.97149,05044,10975.4635828,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1381520.61534,5488.87332782,17,1381521.4974,17056,5488.91205528,2945,,,,,,50,,,,,,,,,,,,,,,,,,98,603,48,,,,
13,3426773.7242,9945.63508255,19,3426798.12914,19013,9945.57095029,2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1721650.29539,6751.99804173,21,1887736.55021,21007,7455.79294428,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1478438.56991,6402.88039002,21,2438564.82334,21017,7323.60884277,2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,19665616.0165,23523.0006319,14,17808282.8022,14027,19519.1071173,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,435766.910306,3014.64782686,43,435768.329466,43048,3014.65626513,2950,,,,,,,,,82,,,,40,,,,,,,,,,,122,634,,,,,
3,6124316.15845,15725.1601272,4,6173249.22302,04003,15671.5236564,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5240202.99968,10227.5566766,10,5240207.03415,10028,10227.6175304,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1532425.96798,5964.96945198,7,1532425.90652,07060,5964.96950141,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1187655.31345,5012.88791027,7,1187400.08863,07052,5011.63241364,2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,5008090.69029,10037.6447353,7,5008317.12776,07037,10046.4954757,2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,12210840.0591,15634.3828365,20,12161906.9208,20014,15580.7462789,2956,,,,,,,95,,,,,,,,,,,,84,,,,,179,600,,,,,
13,978974.918865,4623.02531666,4,978975.261659,04013,4623.02516852,2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1769775.9241,6187.98304072,10,1769800.3828,10006,6187.98788014,2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3944812.50321,8764.19554818,7,3944809.13586,07043,8764.16720842,2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1670673.35033,6745.73666945,8,1670678.93503,08044,6745.74626425,2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1346042.08445,5382.05099325,7,1346104.73362,07061,5382.50617787,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4278446.43471,9276.76893544,8,4278454.13726,08027,9276.68634478,2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8705673.19546,13229.121984,14,8704628.28478,14016,13214.8895048,2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2432438.47313,7442.35684157,7,2432369.21172,07025,7441.85233442,2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1272861.85312,5495.13976595,7,1272855.04949,07049,5495.06541578,2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3756494.94358,8577.38162095,7,3756493.10648,07036,8577.35310205,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,7408997.79494,16155.9711992,32,7408993.815,32034,16155.9323088,2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2093079.31016,7180.69088233,5,2093079.31626,05039,7180.69094402,2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1981489.12477,6216.31785764,20,1860228.34443,20026,5917.19858638,2969,,,,,,,56,,,,,,,,,,,,71,,,,,128,557,,,,,
38,1931743.06921,6966.45760481,20,1931743.05371,20038,6966.4576635,2970,,,,,,,6,,,,,,,,,,,,15,,,,,21,102,,,,,
55,930067.402822,3957.08680208,5,1752731.74044,05055,5800.46699861,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2848381.98647,9990.34085706,1,2680223.17829,01024,9788.92680444,2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2357637.35239,6333.90980336,3,2357637.69516,03021,6333.98987884,2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2491600.12612,7283.92657456,35,2491599.2154,35001,7283.92647665,2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1197817.74606,4411.08782298,3,1197818.4627,03025,4411.16718452,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,261799.009177,2144.00541948,48,887100.958202,48053,4022.84062823,5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2959418.70182,7902.83450387,33,2959419.36322,33013,7902.85874652,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2669356.68906,6669.66593793,20,2669355.67901,20050,6669.66665467,2977,,,,,,,14,,,,,,,,,,,,23,,,,,37,342,,,,,
60,2903004.45665,7328.19600483,19,2903004.45337,19060,7328.19598924,2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4390856.2452,11255.6109564,19,4390856.0353,19043,11255.6014146,2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5567113.7002,13325.1433407,33,1658890.21665,33004,7926.05340605,2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5991881.81487,12428.3555238,27,8997809.44674,27050,18847.1272036,3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2826058.44376,9648.5172774,41,2194876.24825,41011,6908.00015961,3147,,,,,,,,141,,,,,,,145,,,,,,,,,286,757,,,,,
13,2611319.24883,11911.3206253,41,3038533.43027,41013,10564.6785505,3148,,,,,,,,67,,,,,,,91,,,,,,,,,158,432,,,,,
32,5954837.91178,18799.1835752,41,4176051.5618,41032,13630.4828321,3149,,,,,,,,127,,,,,,,61,,,,,,,,,188,507,,,,,
55,2959545.92715,11045.2934738,41,4294179.11816,41055,15715.649369,3150,,,,,,,,190,,,,,,,66,,,,,,,,,257,611,,,,,
36,2876150.36903,7512.91642747,19,2876185.94131,19036,7512.9190013,3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3355513.7489,11413.9575587,41,3055412.04725,41016,10125.2908432,3152,,,,,,,,105,,,,,,,146,,,,,,,,,252,720,,,,,
1,888811.169175,4648.94188483,20,889570.868283,20001,4652.8886146,3153,,,,,,,71,,,,,,,,,,,,59,,,,,131,569,,,,,
22,2901994.33969,8608.70655728,41,2024575.37892,41022,6199.47530157,3154,,,,,,,,133,,,,,,,100,,,,,,,,,234,593,,,,,
35,3331901.41538,9431.51121093,41,2359374.54996,41035,7303.25477583,3155,,,,,,,,176,,,,,,,176,,,,,,,,,352,722,,,,,
39,2423047.82151,7303.00083004,16,1538339.84464,16039,5972.64936176,3156,,,,,,,,,,,,14,,,,,,,,,,,,90,581,,,,,76
15,2195837.49758,6081.47348583,19,1526536.58746,19015,5991.79339139,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1753138.32989,6431.89566219,41,1283557.00704,41020,4570.91213033,3158,,,,,,,,198,,,,,,,147,,,,,,,,,345,686,,,,,
19,4104960.33556,9306.72437618,18,3167134.01112,18019,7993.16769734,3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2106565.34693,6906.07972124,18,1682966.07686,18032,6716.04234354,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1300698.77916,5926.65180119,20,1081551.56836,20006,4621.97510299,3161,,,,,,,62,,,,,,,,,,,,68,,,,,130,586,,,,,
52,1319001.28103,5965.46852073,18,1099457.73842,18052,4644.34361834,3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1770288.86241,5982.6837326,13,1327749.08221,13028,5315.62728302,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2875635.21843,9304.07695256,13,1771597.60564,13016,5986.56189415,3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2435298.43745,6658.68187073,13,2213604.39802,13040,5989.52971599,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2431914.60317,9300.51588902,13,1989618.88056,13033,7972.90134123,3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3105900.96383,7967.59955722,13,2222845.77623,13034,6654.65902764,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3545148.05835,9313.85930045,13,2436919.59903,13030,6650.51488537,3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1264446.71855,5252.32081639,14,1479971.94004,14008,6357.16849422,3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2658022.98501,6645.93331065,14,1775880.30038,14023,5338.86618158,3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1545674.96287,7357.31093034,14,1325606.85489,14012,6019.80897479,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2205206.60142,5969.74881166,14,1765078.58791,14022,5969.30119378,3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3426042.32449,7964.30081765,19,4104200.61721,19038,8940.05516535,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2201047.4108,6631.95977362,16,3023335.47434,16004,9112.07744882,3174,,,,,,,,,,,,19,,,,,,,,,,,,57,546,,,,,38
45,4104484.22215,9504.91616997,41,3094343.32256,41045,8441.46673789,3175,,,,,,,,108,,,,,,,114,,,,,,,,,222,683,,,,,
37,2975269.56171,7016.16970295,19,2297075.69432,19037,6000.78691111,3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1979670.80166,6631.76529347,16,1320663.12234,16008,4641.75943076,3177,,,,,,,,,,,,41,,,,,,,,,,,,78,590,,,,,37
8,2805941.43795,10056.5171937,41,2000095.71068,41008,6623.21942648,3178,,,,,,,,159,,,,,,,122,,,,,,,,,281,712,,,,,
41,3359817.90799,9160.27235743,41,2511501.02634,41041,7004.35194688,3179,,,,,,,,134,,,,,,,165,,,,,,,,,299,746,,,,,
15,2380835.22101,9695.30176107,41,1305671.76693,41015,5259.32855955,3180,,,,,,,,125,,,,,,,157,,,,,,,,,282,809,,,,,
29,4528796.04853,9482.18413841,41,3636507.38599,41029,8155.16348896,3181,,,,,,,,34,,,,,,,40,,,,,,,,,75,552,,,,,
42,2724045.93215,7121.76915056,41,1744142.85063,41042,5266.01142457,3182,,,,,,,,162,,,,,,,211,,,,,,,,,373,736,,,,,
4,2582457.94436,9833.75489595,41,2062297.21351,41004,7704.53480201,3183,,,,,,,,123,,,,,,,190,,,,,,,,,314,707,,,,,
31,2794024.63759,7432.34003003,41,2184873.62092,41031,7411.78532218,3184,,,,,,,,140,,,,,,,185,,,,,,,,,325,706,,,,,
3,3860335.72098,9581.4078375,41,2007935.38999,41003,6982.90933388,3185,,,,,,,,115,,,,,,,107,,,,,,,,,223,747,,,,,
37,3384398.24047,10682.9528272,41,2867437.53257,41037,7824.15842329,3186,,,,,,,,197,,,,,,,150,,,,,,,,,347,689,,,,,
17,4544475.39794,11901.2213485,41,3067538.21376,41017,9619.71809816,3187,,,,,,,,139,,,,,,,176,,,,,,,,,315,715,,,,,
52,6944391.90038,12423.8739821,41,5167799.63891,41052,11527.3890853,3188,,,,,,,,181,,,,,,,205,,,,,,,,,387,782,,,,,
19,2833431.83802,7582.33443844,16,1466100.25887,16019,4929.27855281,3189,,,,,,,,,,,,41,,,,,,,,,,,,89,608,,,,,48
42,2639889.91058,7982.48007539,16,2419877.22168,16042,7982.45172001,3190,,,,,,,,,,,,16,,,,,,,,,,,,71,574,,,,,55
50,3262166.67616,8371.41158009,41,2349154.35039,41050,7646.45991241,3191,,,,,,,,183,,,,,,,104,,,,,,,,,287,808,,,,,
25,1344486.80034,4936.25813413,41,1104127.99953,41025,7002.30322075,3192,,,,,,,,25,,,,,,,43,,,,,,,,,69,551,,,,,
48,1488223.77341,5975.46092413,41,1103228.26599,41048,4323.6448822,3193,,,,,,,,31,,,,,,,69,,,,,,,,,100,563,,,,,
12,4001588.14479,9330.69187232,12,3777521.8707,12012,8666.33868985,3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4312007.969,9898.30837112,13,1994302.78891,13005,6660.48579077,3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,3509858.32494,10003.2539112,13,3068655.86299,13046,10667.6965291,3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3098509.70669,7972.39641456,13,2212765.8977,13015,5982.02414736,3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2701746.02131,8379.1960793,13,1616935.76677,13011,5181.09395347,3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1560159.17246,6671.375341,37,1336022.16912,37025,5335.08000599,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1004732.59142,5998.27158372,37,1113880.16896,37023,4674.42521479,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1115155.28455,4675.71752595,37,892164.040448,37015,4676.60477946,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3945397.51112,9291.04164465,37,3948015.18892,37021,7959.49263767,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1116000.83995,4666.01435814,37,892854.255404,37033,4013.62648057,3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1179402.66445,4902.86078158,37,1621547.49049,37022,6192.84417077,3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1330987.7849,5294.91805935,37,888842.978063,37034,3998.06314752,3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1137998.11809,4757.9022114,37,916051.893646,37024,4091.58176065,3206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1324351.66944,5316.09520235,37,1320110.31095,37031,4611.12052221,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1336151.33047,5331.29474114,37,898615.693344,37041,4039.53052235,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2566763.84693,7748.25371415,37,1100522.50724,37039,4630.36045526,3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3071621.51538,7118.07003148,41,2858800.06935,41012,7117.38049791,3210,,,,,,,,108,,,,,,,112,,,,,,,,,220,726,,,,,
24,2967498.19024,6901.87399243,41,1734556.74617,41024,6580.81120381,3211,,,,,,,,142,,,,,,,92,,,,,,,,,234,766,,,,,
2,3020365.02866,7960.23815907,41,2798541.86605,41002,10604.8826478,3212,,,,,,,,170,,,,,,,176,,,,,,,,,346,692,,,,,
1,3056850.68525,10411.4772588,41,1970817.65095,41001,7277.36711212,3213,,,,,,,,149,,,,,,,165,,,,,,,,,314,701,,,,,
40,2859220.205,7960.93170214,41,1762175.18545,41040,5975.3663088,3214,,,,,,,,178,,,,,,,155,,,,,,,,,335,695,,,,,
30,4017621.89433,9136.15338287,41,2096202.11526,41030,6960.53515245,3215,,,,,,,,144,,,,,,,164,,,,,,,,,308,777,,,,,
9,3160284.68846,7715.94269918,41,2255228.67711,41009,6784.96761457,3216,,,,,,,,134,,,,,,,116,,,,,,,,,250,803,,,,,
49,2975325.30417,9373.87093887,41,1757528.38044,41049,6628.2653608,3217,,,,,,,,166,,,,,,,197,,,,,,,,,363,686,,,,,
29,2135990.86152,7118.76407352,35,2135993.53188,35029,7118.81479549,2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2768093.78262,7550.33921648,21,2768096.6767,21001,7550.27578475,2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7234015.43502,15733.095299,19,7234041.01261,19010,15733.0956117,2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3546055.73677,11073.5147231,19,3546043.24785,19028,11073.4507286,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2890534.05248,8063.36460759,9,3382808.08292,09019,8344.01539077,2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1563183.05324,7374.56186965,34,1834146.32093,34006,7631.08810245,2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3720336.17139,8496.37693371,8,3720517.47403,08068,8496.35664584,2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2547635.15753,7481.73091952,8,2547635.18834,08067,7481.73079498,2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,835351.670143,3855.58604333,43,834898.657091,43013,3854.09054466,2989,,,,,,,,,29,,,,44,,,,,,,,,,,73,412,,,,,
33,1336392.84445,7181.2420608,34,1333959.25634,34033,7174.23165439,2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,969755.644172,5293.55576964,27,1063088.96606,27009,5283.07769877,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,785270.248415,4016.90837388,27,816282.030869,27043,4314.58888931,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,14614890.5282,18772.1842953,10,14614914.7455,10037,18772.2255252,2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1809229.56169,7565.50741649,8,1809229.58338,08069,7565.50764292,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4250433.45274,10266.4170033,5,4250252.16964,05012,10266.3963458,2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,6413073.13502,11191.067107,19,6569759.46491,19032,11507.6558964,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2835386.8445,6846.77035252,13,1770372.66355,13037,5374.37966934,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3259210.16984,9986.26117301,20,3232077.47221,20019,9972.45208969,3003,,,,,,,41,,,,,,,,,,,,44,,,,,85,485,,,,,
39,4031170.54841,10849.9933724,20,1719177.8901,20039,6263.14817387,3004,,,,,,,44,,,,,,,,,,,,45,,,,,89,530,,,,,
42,12143112.1823,22272.7984564,9,28344525.2751,09042,40220.0831216,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6178396.78779,12212.3509614,9,2666429.09149,09026,9408.97332748,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1495897.21343,5209.9977903,9,1505965.24547,09011,5867.65031634,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1775754.45943,7265.13263965,9,1505965.24547,09018,5867.65031634,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4263764.50351,10145.5148993,9,2692382.13658,09028,8947.42009018,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2743847.17477,9515.26864184,9,2692382.13658,09007,8947.42009018,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3277901.65593,12451.1326901,4,3912142.08057,04007,9131.01748937,3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1528538.49867,5306.79903261,28,862198.466191,28044,3950.13362468,3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6411179.26761,19017.6269785,21,6411179.27219,21020,19017.6271813,3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3275211.90803,9160.17112595,34,2935475.47778,34057,8055.07671423,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,323903.865434,2710.16001445,43,204647.598407,43028,1894.23740316,3018,,,,,,,,,103,,,,128,,,,,,,,,,,231,695,,,,,
3,1218393.38252,5641.5907487,43,1052121.26514,43003,4495.5642074,3019,,,,,,,,,106,,,,90,,,,,,,,,,,196,624,,,,,
11,1093921.04783,4621.7644451,43,874245.408717,43011,3959.76892529,3020,,,,,,,,,58,,,,93,,,,,,,,,,,151,516,,,,,
10,3186068.23121,9900.34791547,43,2529987.31499,43010,7916.46902983,3021,,,,,,,,,79,,,,67,,,,,,,,,,,146,663,,,,,
29,998765.602558,4609.02641693,43,1012144.28596,43029,6407.83406305,3024,,,,,,,,,90,,,,72,,,,,,,,,,,162,569,,,,,
57,918534.330652,5228.83490172,43,643348.689553,43057,3399.88918348,3025,,,,,,,,,51,,,,73,,,,,,,,,,,124,533,,,,,
3,373044.466284,2479.78470644,46,681474.121374,46003,3332.66035239,3026,,,,,,,,,,,95,,,,,95,,,,,,,,190,691,,,,,
13,339852.753133,2698.53759385,46,548240.684716,46013,3390.44134639,3028,,,,,,,,,,,92,,,,,60,,,,,,,,152,715,,,,,
37,611577.147908,3866.623337,46,548240.684716,46037,3390.44134639,3029,,,,,,,,,,,55,,,,,55,,,,,,,,110,448,,,,,
17,398010.668108,2865.95419329,46,637480.570166,46017,3978.19058864,3030,,,,,,,,,,,155,,,,,122,,,,,,,,277,698,,,,,
44,486437.486341,3240.00955501,46,1025927.82444,46044,4178.32003237,3031,,,,,,,,,,,89,,,,,77,,,,,,,,166,621,,,,,
34,489959.990926,3254.90070177,46,970963.512238,46034,5336.58807021,3032,,,,,,,,,,,90,,,,,83,,,,,,,,175,591,,,,,
25,960253.678644,5252.28421244,46,767518.992119,46025,4532.13757278,3034,,,,,,,,,,,179,,,,,108,,,,,,,,288,897,,,,,
9,738672.342822,3584.19857209,46,1073728.15045,46009,5445.52744395,3035,,,,,,,,,,,152,,,,,73,,,,,,,,225,617,,,,,
11,905672.784717,4625.49660477,46,970963.512238,46011,5336.58807021,3036,,,,,,,,,,,122,,,,,97,,,,,,,,219,720,,,,,
7,757222.205894,4748.58349565,46,1064314.796,46007,6119.1139812,3037,,,,,,,,,,,86,,,,,45,,,,,,,,131,424,,,,,
3,28786796.7175,32504.5462579,9,28344525.2751,09003,40220.0831216,3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1156432.11229,5916.75705346,46,1297270.41219,46019,4610.39152884,3040,,,,,,,,,,,118,,,,,90,,,,,,,,208,724,,,,,
39,541067.94417,2992.41185748,46,447474.40111,46039,2758.5169718,3041,,,,,,,,,,,136,,,,,103,,,,,,,,239,689,,,,,
20,421500.477862,2595.39944197,46,855252.944489,46020,4570.06144066,3042,,,,,,,,,,,103,,,,,93,,,,,,,,196,569,,,,,
16,876293.095934,4388.06857992,46,1139170.22201,46016,4383.01568416,3044,,,,,,,,,,,135,,,,,103,,,,,,,,239,598,,,,,
46,549509.157124,2984.89560111,46,797186.674475,46046,4289.54665123,3045,,,,,,,,,,,126,,,,,121,,,,,,,,247,564,,,,,
12,979079.471994,4273.6602191,46,999308.495449,46012,4190.16780263,3046,,,,,,,,,,,181,,,,,154,,,,,,,,336,698,,,,,
35,1056690.28619,5608.92838875,46,797186.674475,46035,4289.54665123,3047,,,,,,,,,,,207,,,,,161,,,,,,,,368,798,,,,,
14,812909.055219,5346.80137533,46,672070.719371,46014,3293.54683522,3049,,,,,,,,,,,92,,,,,58,,,,,,,,150,558,,,,,
9,6674272.50897,12106.3644334,13,7202331.56868,13009,12318.3298593,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1120652.32546,4674.37089596,28,903962.737651,28013,4026.13920078,3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,876619.148175,3984.4276555,28,659677.099313,28009,3984.91535877,3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2910495.17027,7031.32324574,28,2263322.38239,28021,6074.99494479,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1279017.90003,5544.36847666,28,874276.94124,28058,4758.44030759,3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1338631.03536,8039.17551826,28,780690.489612,28057,5057.96487527,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,744040.21348,3574.14669207,28,371804.506442,28004,2913.26470618,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2221120.68932,6010.01177204,28,1071273.3949,28037,4276.03378057,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2169283.82846,7113.48555788,4,2505203.61452,04018,7095.10257854,3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1149078.96779,5091.22796709,43,1053539.80931,43056,5708.58475386,3061,,,,,,,,,56,,,,41,,,,,,,,,,,97,573,,,,,
22,1256878.48399,5753.19684336,43,873089.800632,43022,3966.02138801,3062,,,,,,,,,57,,,,63,,,,,,,,,,,120,632,,,,,
21,2187366.36284,6616.48679227,43,1053539.80931,43021,5708.58475386,3063,,,,,,,,,139,,,,66,,,,,,,,,,,205,614,,,,,
20,1099784.58284,4909.20655496,43,1534656.12265,43020,5292.7491719,3065,,,,,,,,,162,,,,67,,,,,,,,,,,229,648,,,,,
31,1310173.37402,5292.70003852,43,874098.807819,43031,3970.36071939,3066,,,,,,,,,181,,,,101,,,,,,,,,,,282,704,,,,,
